sourceId,start,end,yolo
17,26392214,26845783,id=Wong_4999
17,26690735,26840990,id=Mills_5860
17,27185677,27628425,id=Redon_4030
17,2660080,2794919,id=Mills_5848
17,2837704,3140885,id=Locke_2217
17,30459197,30842693,id=Simon-Sanchez_5439
17,31035831,31214827,id=McCarroll_1963
17,31233016,32148358,id=Redon_4031
17,31248609,32110476,id=Redon_3142
17,31479653,31803722,id=Wong_5003
17,31455827,31635706,id=Townson_339
17,31410290,32051146,id=Locke_2221
17,31736901,32097342,id=Locke_2222
17,31640476,32180622,id=Sharp_800
17,31739473,31989896,id=Locke_2220
17,31763705,31961821,id=Sharp_799
17,31766284,32281144,id=Locke_2223
17,32002792,32203635,id=Redon_3143
17,31954422,32309573,id=Redon_4032
17,32192207,32252662,id=Redon_3144
17,32093507,32509858,id=Wong_5001
17,32579445,32917997,id=Redon_4033
17,33031638,34028507,id=Redon_4034
17,33152161,33510425,id=Wong_5002
17,33173261,33621084,id=Wong_5004
17,33384969,33680298,id=Sebat_326
17,33546935,33865222,id=Wong_5005
17,33782987,34044905,id=Locke_2224
17,326742,512667,id=Redon_4020
17,34504481,34774165,id=Wong_5006
17,3279546,3769575,id=Wong_4982
17,35991377,36298078,id=Redon_4035
17,36464423,37319626,id=Redon_4036
17,36634485,36789110,id=Tuzun_499
17,3507785,3870816,id=Wong_4983
17,36653810,36947075,id=Iafrate_205
17,36716202,36940184,id=McCarroll_1964
17,36745188,37340895,id=Redon_3145
17,37817182,37975505,id=Mills_5861
17,38053809,38574449,id=Iafrate_206
17,38808888,39149076,id=Wong_5007
17,39509382,39842805,id=Wong_5008
17,39494554,39839171,id=Mills_5862
17,39819604,39965167,id=Mills_5863
17,39960998,40360212,id=Wong_5009
17,40025873,40279248,id=Mills_5864
17,40736722,41233708,id=Redon_3146
17,40905628,40957894,id=Tuzun_500
17,40756566,41220068,id=Stefansson_366
17,40861608,41140836,id=Tuzun_501
17,40919255,41248592,id=Redon_4037
17,40891174,41197750,id=Wong_5010
17,41291595,41734574,id=Locke_2225
17,41391439,41749455,id=Locke_2226
17,41264387,41682723,id=Sharp_801
17,41270539,42797307,id=Redon_4038
17,41356780,42325007,id=Sebat_327
17,41497181,42283024,id=Redon_3147
17,41491660,41692804,id=Wong_5011
17,41434325,41888863,id=Locke_2227
17,41545750,41830655,id=Sharp_802
17,41450460,41856733,id=Wong_5012
17,41673657,42042506,id=Tuzun_502
17,4123038,4504549,id=Wong_4984
17,41687891,42110774,id=Stefansson_367
17,41863167,42153719,id=Locke_2228
17,41858186,42289831,id=Sharp_803
17,42059700,42304184,id=Wong_5014
17,42066581,42426873,id=Iafrate_207
17,42246030,42718383,id=Wong_5015
17,42741582,43160143,id=Locke_2229
17,42798359,43177799,id=Sharp_804
17,42847893,43179499,id=Redon_4039
17,42799239,43144188,id=Sebat_328
17,43422940,43585353,id=Mills_5865
17,43898580,44362610,id=Redon_4040
17,44021662,44268201,id=Redon_3148
17,44157261,44622438,id=Iafrate_208
17,44174786,44486297,id=Mills_5866
17,44641285,45127747,id=Wong_5016
17,4362313,4733010,id=Wong_4985
17,44988758,45234432,id=Mills_5867
17,45820897,46148966,id=Wong_5017
17,45860126,45968712,id=Mills_5868
17,4455166,4824042,id=Wong_4986
17,46223475,46708279,id=Wong_5018
17,4668935,4838678,id=Wong_4987
17,47800291,48263173,id=Iafrate_209
17,48242941,48775102,id=Redon_4041
17,48389910,48448100,id=Redon_3149
17,48410340,48683371,id=Simon-Sanchez_5334
17,49319622,49678655,id=Wong_5019
17,50284920,50431553,id=Mills_5869
17,51329241,51563945,id=Redon_3150
17,52462934,52701661,id=Mills_5870
17,52760969,52911541,id=Simon-Sanchez_5335
17,53162297,53272979,id=Redon_3151
17,53532758,53871999,id=Wong_4410
17,53799721,54349713,id=Redon_4042
17,54378158,54860534,id=Redon_4043
17,55265620,55549336,id=Sharp_805
17,55204269,55585103,id=Redon_4044
17,390973,1053740,id=Redon_4021
17,5514702,5888961,id=Mills_5849
17,57474993,57765305,id=Locke_2230
17,57470127,57921554,id=Redon_4045
17,57515096,58020906,id=Wong_5020
17,58415818,58835718,id=Wong_5021
17,59120523,59421131,id=Mills_5871
17,59371289,59667981,id=Iafrate_210
17,591537,1072472,id=Redon_3136
17,59606617,59782461,id=Mills_5872
17,60077208,60396291,id=Wong_5022
17,60042169,60363975,id=Wong_5023
17,60081571,60553287,id=Locke_2231
17,60030346,60538700,id=Wong_5024
17,5842816,6256668,id=Redon_3137
17,60348552,60625815,id=Mills_5873
17,60371299,60657987,id=Mills_5874
17,10972,1139104,id=Simon-Sanchez_5332
17,61069470,61493028,id=Wong_5026
17,62120315,62502923,id=Wong_5027
17,62322446,62626225,id=Locke_2232
17,62769639,63131811,id=Sharp_806
17,62918860,63283441,id=Mills_5875
17,63214475,63501925,id=Mills_5876
17,65372727,65612335,id=Redon_4046
17,65384466,65894282,id=Iafrate_211
17,66790855,67052977,id=Mills_5877
17,66974321,67008740,id=Mills_5878
17,67529984,67811611,id=Wong_5028
17,68210408,68404164,id=Tuzun_503
17,68755825,69002262,id=Mills_5879
17,68745172,68860368,id=Mills_5880
17,69093594,70131899,id=Simon-Sanchez_5336
17,69196850,69370736,id=Redon_3152
17,69638296,70052139,id=Wong_5029
17,70789044,71118776,id=Wong_5030
17,70679215,70937643,id=Mills_5881
17,70955369,71414291,id=Wong_5031
17,71675466,72048895,id=Wong_5032
17,72455732,72994053,id=Redon_4047
17,72698115,72944515,id=Mills_5882
17,73730256,73978520,id=Wong_5033
17,74036674,74433556,id=Iafrate_212
17,74498295,74863205,id=Wong_5034
17,74627903,74878085,id=Redon_3153
17,74778522,75096233,id=Wong_5035
17,74957367,75405280,id=Locke_2233
17,74889713,75310480,id=Sharp_807
17,75140614,75503192,id=Iafrate_213
17,75356940,75671272,id=Locke_2234
17,75618324,75902439,id=Locke_2235
17,75683505,75929850,id=Redon_3154
17,76414112,76799481,id=Wong_5036
17,76456230,76829357,id=Mills_5883
17,76593845,77077685,id=Redon_4048
17,76866262,77118450,id=Wong_4327
17,76818226,77156657,id=Tuzun_504
17,76968019,77320538,id=Wong_5039
17,76911750,77389308,id=Wong_5040
17,77202084,77762294,id=Wong_5041
17,77393939,77552748,id=Wong_5042
17,77764677,78090587,id=Wong_5043
17,78043435,78297037,id=Tuzun_505
17,7684785,8109776,id=Wong_4988
17,8167420,8503307,id=Mills_5850
17,802676,1042943,id=Wong_4979
17,9032523,9381298,id=Tuzun_493
17,9076256,9288339,id=Mills_5851
17,736955,1124954,id=Wong_4980
17,9673555,10016931,id=Wong_4989
18,11445485,11538465,id=Mills_5888
18,11645565,11857154,id=Mills_5889
18,11820309,12066702,id=Redon_4051
18,12220506,12578029,id=Redon_4052
18,12328346,12550960,id=Mills_5890
18,12513530,12768192,id=Mills_5891
18,12787674,13038722,id=Mills_5892
18,13029419,13109404,id=Conrad_1518
18,13648132,13754257,id=Mills_5893
18,13834066,15498834,id=Redon_4053
18,14041792,14706624,id=Redon_3159
18,14338508,14738089,id=Wong_5046
18,14571983,14884898,id=Redon_3160
18,14760706,15091678,id=Conrad_1292
18,17244412,17621886,id=Mills_5894
18,1594130,1946683,id=Simon-Sanchez_5440
18,17740935,17875716,id=Mills_5895
18,18764000,19034305,id=Mills_5896
18,18963941,19347633,id=Redon_4054
18,1775760,2016779,id=McCarroll_1965
18,20963919,21097144,id=Mills_5897
18,22562726,22750350,id=McCarroll_1967
18,24194547,24675986,id=Wong_5047
18,24344008,24599245,id=Redon_3161
18,24414765,24597418,id=Mills_5898
18,25688393,25995080,id=Wong_5048
18,25978515,26268043,id=Redon_3162
18,26303401,26510799,id=Wong_5049
18,26763362,27074789,id=Mills_5899
18,26795183,27186446,id=Mills_5900
18,26869947,27196653,id=Mills_5901
18,27180313,27449346,id=McCarroll_1968
18,79611,328635,id=Redon_3155
18,27761596,27845509,id=Mills_5902
18,27811500,28014411,id=Redon_3163
18,27872409,28279271,id=Wong_5050
18,27947039,28358234,id=Iafrate_216
18,236321,424391,id=Conrad_1289
18,28542852,28944799,id=Redon_4055
18,28936770,29287571,id=McCarroll_1969
18,31955180,32062415,id=Mills_5903
18,32083477,32387078,id=Redon_3164
18,32230955,32890700,id=Redon_4056
18,32252166,32409365,id=Mills_5904
18,32280398,32788914,id=Redon_3165
18,32364835,32439629,id=McCarroll_1970
18,32327086,32651942,id=Conrad_1293
18,32461408,32608729,id=McCarroll_1971
18,32476783,32799238,id=McCarroll_1972
18,33157174,33485701,id=Wong_5052
18,3423308,3500041,id=Mills_5884
18,3397228,3664008,id=Mills_5885
18,35043451,35328474,id=Wong_5053
18,35726494,36062945,id=Redon_4057
18,36096712,36263449,id=McCarroll_1973
18,36352059,36576439,id=McCarroll_1974
18,3528427,4260159,id=Redon_4049
18,36730801,37020435,id=McCarroll_1975
18,37373940,37741948,id=Iafrate_217
18,37511788,37800204,id=Redon_3166
18,3750921,4143450,id=Redon_3157
18,3797536,3961547,id=McCarroll_1966
18,38048504,38236478,id=Redon_3167
18,38888656,38900339,id=Mills_5905
18,4236113,4297339,id=Mills_5886
18,42554606,42989213,id=Wong_5054
18,42733868,43009279,id=Wong_5055
18,42703365,42902959,id=Tuzun_506
18,44473649,44647455,id=McCarroll_1976
18,44646743,45005230,id=Wong_5056
18,45200645,45496608,id=McCarroll_1977
18,46159205,46426936,id=McCarroll_1978
18,48025944,48538577,id=Wong_5057
18,48675168,48883464,id=Mills_5906
18,49407064,49725475,id=Redon_3168
18,49743728,49931136,id=McCarroll_1979
18,50021553,50404955,id=Mills_5907
18,50011533,50388423,id=Mills_5908
18,392594,881461,id=Wong_5044
18,51226742,51339188,id=McCarroll_1980
18,51698821,52038786,id=Iafrate_218
18,51971564,52259792,id=Mills_5909
18,52194867,52458393,id=Mills_5910
18,5274518,5379853,id=Mills_5887
18,53508603,53808994,id=Mills_5911
18,53967730,54154043,id=Redon_3169
18,54774389,54891330,id=Mills_5912
18,55425170,55557434,id=Mills_5913
18,55386268,55654970,id=Mills_5914
18,55538137,55660601,id=Mills_5915
18,55534725,55708621,id=Mills_5916
18,55555271,55717105,id=Mills_5917
18,55680088,55979370,id=Redon_3170
18,55990539,56091586,id=Conrad_1294
18,56013208,56136786,id=McCarroll_1981
18,56187863,56365269,id=Redon_3171
18,57599664,57952416,id=Wong_5058
18,59286740,59372166,id=Mills_5918
18,59318220,59604501,id=Wong_5059
18,59589947,59813010,id=Redon_3172
18,60045624,60328124,id=Simon-Sanchez_5337
18,60494706,60620242,id=Redon_3173
18,61156164,61341952,id=Mills_5919
18,61344658,61359120,id=Conrad_1295
18,61197607,61378408,id=McCarroll_1982
18,61701626,62079774,id=Redon_4058
18,61829092,61980901,id=McCarroll_1983
18,61886523,61936925,id=Mills_5920
18,62042491,62093769,id=Redon_3174
18,61941335,62373461,id=Wong_5060
18,62088193,62474810,id=Redon_4059
18,62922286,63262252,id=Redon_3175
18,63711982,63961040,id=Simon-Sanchez_5441
18,64096793,64294008,id=Redon_3176
18,64054132,64535141,id=Redon_4060
18,63986040,64405012,id=McCarroll_1984
18,64108404,64213039,id=Conrad_1296
18,64164869,64376173,id=Conrad_1297
18,64219943,64604082,id=Redon_4061
18,64355809,64473538,id=McCarroll_1985
18,64738925,65077500,id=Redon_3177
18,64833834,64989095,id=McCarroll_1986
18,65275458,65393273,id=Conrad_1298
18,65676211,66182554,id=Wong_5061
18,621958,822814,id=Redon_3156
18,6608565,6937192,id=Redon_4050
18,67634146,68251988,id=Redon_3178
18,67687724,68259851,id=Redon_4062
18,68322006,68646934,id=Mills_5921
18,68545827,68730749,id=Redon_3179
18,68759139,68988814,id=Mills_5922
18,68780130,69076534,id=Simon-Sanchez_5442
18,69048250,69207103,id=Mills_5923
18,68974222,69177483,id=McCarroll_1987
18,70960553,71198450,id=Mills_5924
18,71716822,72007671,id=Wong_5062
18,72948702,73367338,id=Redon_4063
18,73169271,73467635,id=Mills_5925
18,74056587,74478936,id=Redon_4064
18,74052818,74301158,id=Mills_5926
18,74260543,74514939,id=Conrad_1519
18,74374539,74486123,id=McCarroll_1988
18,74889115,75123134,id=McCarroll_1989
18,75022113,75240260,id=Mills_5927
18,75143232,75589933,id=Wong_5064
18,8597380,8829788,id=Conrad_1291
18,8589487,8941770,id=Conrad_1290
18,9292113,9773748,id=Wong_5045
18,9476990,9908007,id=Locke_2236
18,9552858,9892897,id=Redon_3158
19,10040285,10323474,id=Wong_5085
19,9983694,10237789,id=Franchina_340
19,10613956,10914257,id=Wong_5086
19,10546244,10907959,id=Wong_5087
19,10633721,10815921,id=Mills_5939
19,11912278,12128240,id=Mills_5940
19,12194755,12510968,id=Redon_3180
19,12604768,13089227,id=Wong_4400
19,1232028,1611112,id=Wong_5066
19,13648564,13930635,id=Wong_5088
19,13821725,14151995,id=Wong_5089
19,14205238,14582734,id=Wong_5090
19,14318883,14611613,id=Mills_5941
19,1359902,1675096,id=Mills_5930
19,14870742,15135257,id=Redon_4068
19,15553937,15911300,id=Redon_3181
19,15919127,16080903,id=Mills_5942
19,17383781,17567469,id=Simon-Sanchez_5338
19,17566671,17992714,id=Wong_5091
19,17909088,18190786,id=Wong_5092
19,17940187,18302503,id=Wong_5093
19,4044,440436,id=Redon_4065
19,19998211,20340503,id=Redon_4069
19,19940682,20312772,id=Redon_3182
19,20054159,20479337,id=Simon-Sanchez_5443
19,27261,463389,id=Simon-Sanchez_5339
19,20251012,20679535,id=Redon_4070
19,20263357,20642782,id=Redon_3183
19,20420067,20652535,id=Conrad_1520
19,1952592,2317889,id=Wong_5067
19,1973474,2468305,id=Wong_5068
19,21323647,21523309,id=Mills_5943
19,21414715,21550930,id=Mills_5944
19,21260150,21669261,id=Wong_5094
19,21479274,21734518,id=Mills_5945
19,21652454,22974985,id=Redon_4071
19,21744135,23534626,id=Redon_3184
19,22659846,23803396,id=Redon_4072
19,22784678,23189519,id=Locke_2241
19,23212031,23402775,id=Mills_5946
19,23415659,23643377,id=Redon_3185
19,23675366,23883775,id=Mills_5947
19,23973510,24252541,id=Wong_5095
19,23964915,24467408,id=Redon_4073
19,24098398,24465107,id=Redon_3186
19,24070265,24450767,id=Locke_2242
19,24222961,24415990,id=Sebat_329
19,2349155,2667238,id=Wong_5069
19,2834261,3121449,id=Wong_5070
19,2926257,3219155,id=Wong_5071
19,209161,379967,id=Mills_5928
19,3022354,3163418,id=Mills_5931
19,3093750,3383341,id=Wong_5072
19,32355383,32609995,id=Wong_5096
19,32598599,33151873,id=Redon_4074
19,33879513,34474503,id=Redon_4075
19,34434824,34644701,id=Redon_3187
19,34984619,35251193,id=Mills_5948
19,3507432,3683514,id=Wong_5073
19,37489014,37697465,id=Mills_5949
19,38300361,39371570,id=Redon_4076
19,38553005,39403991,id=Redon_3188
19,38912823,39060597,id=Mills_5950
19,39300132,39559915,id=Tuzun_510
19,39768663,40028597,id=Redon_4077
19,40269360,40372819,id=Redon_3189
19,40281313,40625430,id=Redon_4078
19,40459094,40731782,id=Tuzun_511
19,4012782,4400445,id=Wong_5074
19,40836811,40902858,id=Mills_5951
19,40940668,41328625,id=Wong_5097
19,41130190,41457506,id=Wong_5098
19,41307519,41523287,id=Mills_5952
19,41474576,41693783,id=Tuzun_512
19,42314254,42858649,id=Redon_3190
19,4242832,4395619,id=Wong_5075
19,42848360,43286509,id=Wong_5099
19,43304412,43383553,id=Mills_5953
19,43765993,44137726,id=Tuzun_513
19,4273130,4543097,id=Mills_5932
19,44617199,44842842,id=Mills_5954
19,44890561,45344047,id=Redon_4079
19,44850373,45173608,id=Tuzun_514
19,44928147,45106393,id=Tuzun_515
19,45211908,45603555,id=Redon_4080
19,45869974,46168659,id=Wong_5100
19,45842691,46337649,id=Redon_4081
19,46029102,46095840,id=McCarroll_1990
19,46105654,46334653,id=Redon_3191
19,46062063,46268997,id=Conrad_1299
19,46944557,47317137,id=Mills_5955
19,47424309,48530548,id=Simon-Sanchez_5445
19,47615735,48443555,id=Simon-Sanchez_5446
19,47671985,48778490,id=Redon_4082
19,47744681,48489932,id=Simon-Sanchez_5444
19,47802705,48665473,id=Redon_3192
19,47764878,48138503,id=Wong_5101
19,48131179,48519118,id=Wong_5102
19,47972270,48425449,id=Locke_2243
19,48168173,48369466,id=Conrad_1300
19,48295544,48513287,id=Conrad_1301
19,48252138,48431556,id=Conrad_1521
19,48236223,48628464,id=Locke_2244
19,48906825,49287436,id=Locke_2245
19,49581343,49692864,id=Redon_3193
19,49536503,50062739,id=Iafrate_221
19,50033086,50224294,id=Mills_5956
19,50107999,50497451,id=Wong_5103
19,50175995,50468440,id=Simon-Sanchez_5343
19,51828642,52130648,id=Wong_5104
19,52036472,52228972,id=Mills_5957
19,52478558,52882484,id=Redon_4083
19,52998106,53260926,id=Tuzun_516
19,53096200,53221494,id=Tuzun_517
19,53029717,53464545,id=Wong_5105
19,53334753,53622046,id=Wong_5106
19,53717723,53956640,id=Mills_5958
19,53845709,54185066,id=Wong_5107
19,53902976,54338780,id=Wong_5108
19,54004883,54373650,id=Wong_5109
19,54406596,55001698,id=Wong_5110
19,54555638,54847493,id=Wong_5111
19,54689832,54986586,id=Wong_5112
19,54740693,55019669,id=Locke_2246
19,54590611,54964960,id=Wong_5113
19,54901686,55172080,id=Wong_5114
19,55066427,55360742,id=Redon_4084
19,55110130,55410656,id=Locke_2247
19,56009511,56220324,id=Mills_5959
19,56611078,57030235,id=Redon_4085
19,56664116,57037441,id=Tuzun_518
19,56749594,57018133,id=Redon_3194
19,56868157,57318780,id=Redon_3195
19,56984089,57248278,id=Redon_4086
19,57929605,58101059,id=Redon_3196
19,57998174,58453082,id=Redon_4087
19,58000050,58398436,id=Redon_3197
19,58489125,58889427,id=Redon_3198
19,58937188,59271744,id=Wong_5115
19,59152312,59379059,id=Tuzun_519
19,59266554,60320718,id=Redon_4088
19,59343700,59524762,id=Redon_3199
19,59385797,59554482,id=Tuzun_520
19,59405915,59868915,id=Wong_5116
19,59653063,59839959,id=Mills_5960
19,59618220,60058768,id=Simon-Sanchez_5345
19,59585898,60040537,id=Simon-Sanchez_5447
19,59744022,60300238,id=Redon_3200
19,59719083,59918735,id=Simon-Sanchez_5344
19,59787322,60087922,id=Wong_5117
19,59733479,60246738,id=Locke_2248
19,59740968,60171516,id=Sharp_809
19,59921704,60192230,id=Conrad_1302
19,60171742,60457057,id=Redon_3201
19,60755092,61217296,id=Redon_3202
19,61761815,61932350,id=Mills_5961
19,62574895,62832081,id=Redon_3203
19,63011844,63502026,id=Wong_5118
19,63393743,63748348,id=Wong_5119
19,63456788,63619664,id=Redon_3204
19,6307575,6642286,id=Wong_5076
19,6573562,6953759,id=Simon-Sanchez_5341
19,6678423,7021704,id=Simon-Sanchez_5342
19,6643119,7078517,id=Simon-Sanchez_5340
19,6620369,6945007,id=Wong_5077
19,7891965,8221599,id=Wong_5078
19,7896384,8357332,id=Locke_2238
19,8048491,8428140,id=Tuzun_507
19,8562000,8755436,id=Wong_5079
19,8669706,8829536,id=Locke_2239
19,8484311,8804589,id=Sharp_808
19,8504780,8783466,id=Wong_5080
19,8682586,8847646,id=Wong_5081
19,8618315,8982567,id=Iafrate_220
19,8702358,8855587,id=Wong_5082
19,8696690,8837979,id=Locke_2240
19,8523637,8881767,id=Tuzun_508
19,8657575,8854320,id=Tuzun_509
19,8563661,8800173,id=Mills_5933
19,8684290,8928425,id=Mills_5934
19,8718604,8855869,id=Mills_5935
19,8634901,8932358,id=Redon_4067
19,8696220,8863552,id=Wong_5083
19,784219,1501917,id=Redon_4066
19,720873,1134784,id=Locke_2237
19,748783,1221600,id=Wong_5065
19,8958651,9104908,id=Mills_5936
19,9040088,9336029,id=Mills_5937
19,787433,1037056,id=Mills_5929
19,9535497,9777220,id=Mills_5938
19,9769116,10206232,id=Wong_5084
2,100394916,100763776,id=Wong_4302
2,101512452,101752641,id=Mills_5991
2,10173736,10426431,id=Redon_2367
2,103650680,103911336,id=Mills_5992
2,103763347,104286254,id=Redon_3380
2,10336463,10622471,id=Redon_2368
2,105583179,105957005,id=Iafrate_21
2,106032407,106438677,id=Tuzun_529
2,106181867,106340229,id=Mills_5993
2,106514262,106774525,id=Sharp_690
2,106789628,107299689,id=Redon_3381
2,106902571,107166278,id=Sharp_691
2,107176624,107596694,id=Sharp_692
2,107519386,107620373,id=Mills_5994
2,107799842,108373631,id=Redon_3382
2,107777769,108706936,id=Redon_2403
2,107710992,108117927,id=McCarroll_1593
2,107790142,108109477,id=Locke_2059
2,107882039,108006823,id=McCarroll_1594
2,109949523,110708783,id=Redon_3383
2,110053312,110478585,id=Redon_2404
2,111545346,112658084,id=Redon_3384
2,111615840,112121517,id=Sebat_268
2,111527988,111995870,id=Locke_2060
2,111664550,111871037,id=McCarroll_1595
2,111781356,112206507,id=Wong_4303
2,112420238,112573285,id=Mills_5995
2,113028833,113241517,id=Redon_2405
2,113745874,114154322,id=Redon_3385
2,113878394,114276439,id=Redon_3386
2,114986950,115299679,id=Conrad_1034
2,116040356,116581415,id=Redon_2406
2,116089492,116640568,id=Redon_3387
2,117014918,117538258,id=Redon_2407
2,117081530,117645916,id=Redon_3388
2,120572815,120809274,id=Wong_4304
2,120971897,121334699,id=Mills_5996
2,121855191,122310292,id=Redon_3389
2,123181006,123200274,id=McCarroll_1596
2,125980291,126279806,id=Tuzun_530
2,126028616,126347635,id=Mills_5997
2,126710531,126891362,id=Redon_3390
2,127361987,127770310,id=Redon_3391
2,128605061,129088645,id=Wong_4305
2,129081297,130942651,id=Sebat_269
2,129406550,129651590,id=Sharp_693
2,129505211,130042738,id=Redon_3392
2,129759651,130099069,id=Wong_4306
2,129975417,132953118,id=Redon_3393
2,130364614,130708935,id=Iafrate_24
